timestamp,broker,symbol,bid,ask,spread,spread_points,session,day_of_week
2026-01-16 10:55:18,ICMarkets Raw,XAUUSD,4607.06,4607.14,0.08,8,London,Friday
2026-01-16 10:55:21,VantageMarkets Raw,XAUUSD,4606.98,4607.06,0.08,8,London,Friday
2026-01-16 10:55:24,FPMarkets Raw,XAUUSD,4607.56,4607.63,0.07,7,London,Friday
2026-01-16 10:56:08,Pepperstone Razor,XAUUSD,4605.54,4605.74,0.2,20,London,Friday
2026-01-16 10:56:12,FusionMarkets Zero,XAUUSD,4605.3,4605.44,0.14,14,London,Friday
2026-01-16 10:56:15,ThinkMarkets ThinkZero,XAUUSD,4605.56,4605.64,0.08,8,London,Friday
2026-01-16 10:56:18,ICMarkets Raw,XAUUSD,4604.84,4604.95,0.11,11,London,Friday
2026-01-16 10:56:21,VantageMarkets Raw,XAUUSD,4604.84,4604.92,0.08,8,London,Friday
2026-01-16 10:56:24,FPMarkets Raw,XAUUSD,4604.31,4604.38,0.07,7,London,Friday
2026-01-16 10:57:08,Pepperstone Razor,XAUUSD,4603.4,4603.63,0.23,23,London,Friday
2026-01-16 10:57:12,FusionMarkets Zero,XAUUSD,4603.74,4603.87,0.13,13,London,Friday
2026-01-16 10:57:15,ThinkMarkets ThinkZero,XAUUSD,4604.02,4604.1,0.08,8,London,Friday
2026-01-16 10:57:18,ICMarkets Raw,XAUUSD,4604.45,4604.56,0.11,11,London,Friday
2026-01-16 10:57:21,VantageMarkets Raw,XAUUSD,4604.37,4604.45,0.08,8,London,Friday
2026-01-16 10:57:25,FPMarkets Raw,XAUUSD,4604.09,4604.16,0.07,7,London,Friday
2026-01-16 10:58:08,Pepperstone Razor,XAUUSD,4604.81,4604.97,0.16,16,London,Friday
2026-01-16 10:58:11,FusionMarkets Zero,XAUUSD,4604.6,4604.74,0.14,14,London,Friday
2026-01-16 10:58:15,ThinkMarkets ThinkZero,XAUUSD,4604.29,4604.37,0.08,8,London,Friday
2026-01-16 10:58:18,ICMarkets Raw,XAUUSD,4604.47,4604.58,0.11,11,London,Friday
2026-01-16 10:58:21,VantageMarkets Raw,XAUUSD,4604.55,4604.63,0.08,8,London,Friday
2026-01-16 10:58:24,FPMarkets Raw,XAUUSD,4604.64,4604.71,0.07,7,London,Friday
2026-01-16 10:59:08,Pepperstone Razor,XAUUSD,4603.26,4603.4,0.14,14,London,Friday
2026-01-16 10:59:12,FusionMarkets Zero,XAUUSD,4603.19,4603.28,0.09,9,London,Friday
2026-01-16 10:59:15,ThinkMarkets ThinkZero,XAUUSD,4602.99,4603.07,0.08,8,London,Friday
2026-01-16 10:59:18,ICMarkets Raw,XAUUSD,4603.14,4603.2,0.06,6,London,Friday
2026-01-16 10:59:21,VantageMarkets Raw,XAUUSD,4603.11,4603.19,0.08,8,London,Friday
2026-01-16 10:59:24,FPMarkets Raw,XAUUSD,4603.06,4603.13,0.07,7,London,Friday
2026-01-16 11:00:08,Pepperstone Razor,XAUUSD,4602.44,4602.62,0.18,18,London,Friday
2026-01-16 11:00:10,FusionMarkets Zero,XAUUSD,4603.24,4603.33,0.09,9,London,Friday
2026-01-16 11:00:13,ThinkMarkets ThinkZero,XAUUSD,4603.25,4603.33,0.08,8,London,Friday
2026-01-16 11:00:16,ICMarkets Raw,XAUUSD,4603.25,4603.35,0.1,10,London,Friday
2026-01-16 11:00:19,VantageMarkets Raw,XAUUSD,4603.81,4603.89,0.08,8,London,Friday
2026-01-16 11:00:21,FPMarkets Raw,XAUUSD,4604.02,4604.09,0.07,7,London,Friday
2026-01-16 11:01:07,Pepperstone Razor,XAUUSD,4603.71,4603.89,0.18,18,London,Friday
2026-01-16 11:01:10,FusionMarkets Zero,XAUUSD,4603.87,4603.94,0.07,7,London,Friday
2026-01-16 11:01:13,ThinkMarkets ThinkZero,XAUUSD,4604.14,4604.22,0.08,8,London,Friday
2026-01-16 11:01:15,ICMarkets Raw,XAUUSD,4603.8,4603.86,0.06,6,London,Friday
2026-01-16 11:01:18,VantageMarkets Raw,XAUUSD,4603.73,4603.81,0.08,8,London,Friday
2026-01-16 11:01:20,FPMarkets Raw,XAUUSD,4603.66,4603.73,0.07,7,London,Friday
2026-01-16 11:02:07,Pepperstone Razor,XAUUSD,4602.6,4602.73,0.13,13,London,Friday
2026-01-16 11:02:10,FusionMarkets Zero,XAUUSD,4602.62,4602.72,0.1,10,London,Friday
2026-01-16 11:02:13,ThinkMarkets ThinkZero,XAUUSD,4602.87,4602.95,0.08,8,London,Friday
2026-01-16 11:02:16,ICMarkets Raw,XAUUSD,4602.62,4602.68,0.06,6,London,Friday
2026-01-16 11:02:18,VantageMarkets Raw,XAUUSD,4602.71,4602.79,0.08,8,London,Friday
2026-01-16 11:02:21,FPMarkets Raw,XAUUSD,4602.58,4602.65,0.07,7,London,Friday
2026-01-16 11:03:07,Pepperstone Razor,XAUUSD,4602.92,4603.08,0.16,16,London,Friday
2026-01-16 11:03:10,FusionMarkets Zero,XAUUSD,4603.13,4603.18,0.05,5,London,Friday
2026-01-16 11:03:13,ThinkMarkets ThinkZero,XAUUSD,4603.36,4603.44,0.08,8,London,Friday
2026-01-16 11:03:16,ICMarkets Raw,XAUUSD,4603.35,4603.41,0.06,6,London,Friday
2026-01-16 11:03:18,VantageMarkets Raw,XAUUSD,4603.52,4603.6,0.08,8,London,Friday
2026-01-16 11:03:20,FPMarkets Raw,XAUUSD,4603.96,4604.03,0.07,7,London,Friday
2026-01-16 11:04:07,Pepperstone Razor,XAUUSD,4604.18,4604.31,0.13,13,London,Friday
2026-01-16 11:04:10,FusionMarkets Zero,XAUUSD,4604.22,4604.27,0.05,5,London,Friday
2026-01-16 11:04:13,ThinkMarkets ThinkZero,XAUUSD,4604.42,4604.5,0.08,8,London,Friday
2026-01-16 11:04:15,ICMarkets Raw,XAUUSD,4604.14,4604.19,0.05,5,London,Friday
2026-01-16 11:04:18,VantageMarkets Raw,XAUUSD,4603.99,4604.07,0.08,8,London,Friday
2026-01-16 11:04:21,FPMarkets Raw,XAUUSD,4603.86,4603.93,0.07,7,London,Friday
2026-01-16 11:05:08,Pepperstone Razor,XAUUSD,4604.56,4604.76,0.2,20,London,Friday
2026-01-16 11:05:10,FusionMarkets Zero,XAUUSD,4604.81,4604.86,0.05,5,London,Friday
2026-01-16 11:05:13,ThinkMarkets ThinkZero,XAUUSD,4605.07,4605.15,0.08,8,London,Friday
2026-01-16 11:05:16,ICMarkets Raw,XAUUSD,4604.94,4605.01,0.07,7,London,Friday
2026-01-16 11:05:18,VantageMarkets Raw,XAUUSD,4605.08,4605.16,0.08,8,London,Friday
2026-01-16 11:05:21,FPMarkets Raw,XAUUSD,4605.29,4605.36,0.07,7,London,Friday
2026-01-16 11:06:08,Pepperstone Razor,XAUUSD,4607.33,4607.63,0.3,30,London,Friday
2026-01-16 11:06:10,FusionMarkets Zero,XAUUSD,4607.6,4607.74,0.14,14,London,Friday
2026-01-16 11:06:13,ThinkMarkets ThinkZero,XAUUSD,4607.8,4607.88,0.08,8,London,Friday
2026-01-16 11:06:15,ICMarkets Raw,XAUUSD,4607.52,4607.63,0.11,11,London,Friday
2026-01-16 11:06:18,VantageMarkets Raw,XAUUSD,4607.47,4607.55,0.08,8,London,Friday
