timestamp,broker,symbol,bid,ask,spread,spread_points,session,day_of_week
2026-01-22 00:12:41,VantageMarkets Raw,XAUUSD,4833.87,4833.95,0.08,8,Sydney,Thursday
2026-01-22 00:12:42,VantageMarkets Raw,EURUSD,1.16842,1.16872,0.0003,30,Sydney,Thursday
2026-01-22 00:12:43,VantageMarkets Raw,GBPUSD,1.34254,1.34315,0.00061,61,Sydney,Thursday
2026-01-22 00:12:44,VantageMarkets Raw,USDJPY,158.266,158.333,0.067,67,Sydney,Thursday
2026-01-22 00:12:44,VantageMarkets Raw,AUDUSD,0.67585,0.67625,0.0004,40,Sydney,Thursday
2026-01-22 00:12:47,FPMarkets Raw,XAUUSD,4832.84,4832.91,0.07,7,Sydney,Thursday
2026-01-22 00:12:48,FPMarkets Raw,EURUSD,1.16827,1.1686,0.00033,33,Sydney,Thursday
2026-01-22 00:12:49,FPMarkets Raw,GBPUSD,1.3422,1.34312,0.00092,92,Sydney,Thursday
2026-01-22 00:12:50,FPMarkets Raw,USDJPY,158.269,158.341,0.072,72,Sydney,Thursday
2026-01-22 00:12:51,FPMarkets Raw,AUDUSD,0.6759,0.67627,0.00037,37,Sydney,Thursday
2026-01-22 00:12:53,8Cap Raw,XAUUSD,4833.86,4834.12,0.26,26,Sydney,Thursday
2026-01-22 00:12:53,8Cap Raw,EURUSD,1.1683,1.16871,0.00041,41,Sydney,Thursday
2026-01-22 00:12:54,8Cap Raw,GBPUSD,1.34263,1.34338,0.00075,75,Sydney,Thursday
2026-01-22 00:12:55,8Cap Raw,USDJPY,158.265,158.346,0.081,81,Sydney,Thursday
2026-01-22 00:12:55,8Cap Raw,AUDUSD,0.67578,0.67635,0.00057,57,Sydney,Thursday
2026-01-22 00:17:16,Pepperstone Razor,XAUUSD,4832.0,4833.5,1.5,150,Sydney,Thursday
2026-01-22 00:17:17,Pepperstone Razor,EURUSD,1.16826,1.16863,0.00037,37,Sydney,Thursday
2026-01-22 00:17:18,Pepperstone Razor,GBPUSD,1.34241,1.3433,0.00089,89,Sydney,Thursday
2026-01-22 00:17:19,Pepperstone Razor,USDJPY,158.301,158.346,0.045,45,Sydney,Thursday
2026-01-22 00:17:20,Pepperstone Razor,AUDUSD,0.67603,0.67619,0.00016,16,Sydney,Thursday
2026-01-22 00:17:22,FusionMarkets Zero,XAUUSD,4833.97,4834.09,0.12,12,Sydney,Thursday
2026-01-22 00:17:23,FusionMarkets Zero,EURUSD,1.16845,1.16851,6e-05,6,Sydney,Thursday
2026-01-22 00:17:24,FusionMarkets Zero,GBPUSD,1.34296,1.34331,0.00035,35,Sydney,Thursday
2026-01-22 00:17:25,FusionMarkets Zero,USDJPY,158.282,158.334,0.052,52,Sydney,Thursday
2026-01-22 00:17:26,FusionMarkets Zero,AUDUSD,0.67604,0.6761,6e-05,6,Sydney,Thursday
2026-01-22 00:17:29,ThinkMarkets ThinkZero,XAUUSD,4831.6,4831.68,0.08,8,Sydney,Thursday
2026-01-22 00:17:30,ThinkMarkets ThinkZero,EURUSD,1.16808,1.1689,0.00082,82,Sydney,Thursday
2026-01-22 00:17:30,ThinkMarkets ThinkZero,GBPUSD,1.34211,1.34412,0.00201,201,Sydney,Thursday
2026-01-22 00:17:31,ThinkMarkets ThinkZero,USDJPY,158.272,158.376,0.104,104,Sydney,Thursday
2026-01-22 00:17:32,ThinkMarkets ThinkZero,AUDUSD,0.67578,0.67645,0.00067,67,Sydney,Thursday
2026-01-22 00:17:35,ICMarkets Raw,XAUUSD,4832.77,4833.27,0.5,50,Sydney,Thursday
2026-01-22 00:17:36,ICMarkets Raw,EURUSD,1.1685,1.16876,0.00026,26,Sydney,Thursday
2026-01-22 00:17:37,ICMarkets Raw,GBPUSD,1.34261,1.34308,0.00047,47,Sydney,Thursday
2026-01-22 00:17:38,ICMarkets Raw,USDJPY,158.283,158.349,0.066,66,Sydney,Thursday
2026-01-22 00:17:38,ICMarkets Raw,AUDUSD,0.67588,0.67627,0.00039,39,Sydney,Thursday
2026-01-22 00:17:41,VantageMarkets Raw,XAUUSD,4833.87,4833.95,0.08,8,Sydney,Thursday
2026-01-22 00:17:42,VantageMarkets Raw,EURUSD,1.16849,1.16875,0.00026,26,Sydney,Thursday
2026-01-22 00:17:43,VantageMarkets Raw,GBPUSD,1.34302,1.34335,0.00033,33,Sydney,Thursday
2026-01-22 00:17:43,VantageMarkets Raw,USDJPY,158.266,158.333,0.067,67,Sydney,Thursday
2026-01-22 00:17:44,VantageMarkets Raw,AUDUSD,0.67585,0.67624,0.00039,39,Sydney,Thursday
2026-01-22 00:17:47,FPMarkets Raw,XAUUSD,4832.84,4832.91,0.07,7,Sydney,Thursday
2026-01-22 00:17:48,FPMarkets Raw,EURUSD,1.16829,1.16864,0.00035,35,Sydney,Thursday
2026-01-22 00:17:49,FPMarkets Raw,GBPUSD,1.34237,1.34365,0.00128,128,Sydney,Thursday
2026-01-22 00:17:50,FPMarkets Raw,USDJPY,158.298,158.356,0.058,58,Sydney,Thursday
2026-01-22 00:17:51,FPMarkets Raw,AUDUSD,0.67603,0.67624,0.00021,21,Sydney,Thursday
2026-01-22 00:17:53,8Cap Raw,XAUUSD,4833.86,4834.12,0.26,26,Sydney,Thursday
2026-01-22 00:17:54,8Cap Raw,EURUSD,1.16833,1.16877,0.00044,44,Sydney,Thursday
2026-01-22 00:17:55,8Cap Raw,GBPUSD,1.34285,1.34353,0.00068,68,Sydney,Thursday
2026-01-22 00:17:55,8Cap Raw,USDJPY,158.265,158.344,0.079,79,Sydney,Thursday
2026-01-22 00:17:56,8Cap Raw,AUDUSD,0.67585,0.67631,0.00046,46,Sydney,Thursday
2026-01-22 00:22:16,Pepperstone Razor,XAUUSD,4832.0,4833.5,1.5,150,Sydney,Thursday
2026-01-22 00:22:17,Pepperstone Razor,EURUSD,1.16842,1.1687,0.00028,28,Sydney,Thursday
2026-01-22 00:22:18,Pepperstone Razor,GBPUSD,1.34292,1.34353,0.00061,61,Sydney,Thursday
2026-01-22 00:22:19,Pepperstone Razor,USDJPY,158.274,158.331,0.057,57,Sydney,Thursday
2026-01-22 00:22:19,Pepperstone Razor,AUDUSD,0.676,0.6762,0.0002,20,Sydney,Thursday
2026-01-22 00:22:23,FusionMarkets Zero,XAUUSD,4833.97,4834.09,0.12,12,Sydney,Thursday
2026-01-22 00:22:24,FusionMarkets Zero,EURUSD,1.16853,1.16859,6e-05,6,Sydney,Thursday
2026-01-22 00:22:25,FusionMarkets Zero,GBPUSD,1.3429,1.34349,0.00059,59,Sydney,Thursday
2026-01-22 00:22:26,FusionMarkets Zero,USDJPY,158.27,158.322,0.052,52,Sydney,Thursday
2026-01-22 00:22:27,FusionMarkets Zero,AUDUSD,0.67603,0.67609,6e-05,6,Sydney,Thursday
2026-01-22 00:22:30,ThinkMarkets ThinkZero,XAUUSD,4831.6,4831.68,0.08,8,Sydney,Thursday
2026-01-22 00:22:31,ThinkMarkets ThinkZero,EURUSD,1.16818,1.1689,0.00072,72,Sydney,Thursday
2026-01-22 00:22:32,ThinkMarkets ThinkZero,GBPUSD,1.3424,1.34387,0.00147,147,Sydney,Thursday
2026-01-22 00:22:33,ThinkMarkets ThinkZero,USDJPY,158.247,158.376,0.129,129,Sydney,Thursday
2026-01-22 00:22:34,ThinkMarkets ThinkZero,AUDUSD,0.67579,0.67652,0.00073,73,Sydney,Thursday
2026-01-22 00:22:36,ICMarkets Raw,XAUUSD,4832.77,4833.27,0.5,50,Sydney,Thursday
2026-01-22 00:22:37,ICMarkets Raw,EURUSD,1.16849,1.1687,0.00021,21,Sydney,Thursday
2026-01-22 00:22:38,ICMarkets Raw,GBPUSD,1.34294,1.34363,0.00069,69,Sydney,Thursday
2026-01-22 00:22:39,ICMarkets Raw,USDJPY,158.267,158.333,0.066,66,Sydney,Thursday
2026-01-22 00:22:40,ICMarkets Raw,AUDUSD,0.67582,0.67627,0.00045,45,Sydney,Thursday
2026-01-22 00:22:43,VantageMarkets Raw,XAUUSD,4833.87,4833.95,0.08,8,Sydney,Thursday
2026-01-22 00:22:44,VantageMarkets Raw,EURUSD,1.16842,1.16868,0.00026,26,Sydney,Thursday
2026-01-22 00:22:44,VantageMarkets Raw,GBPUSD,1.34293,1.34354,0.00061,61,Sydney,Thursday
2026-01-22 00:22:45,VantageMarkets Raw,USDJPY,158.263,158.33,0.067,67,Sydney,Thursday
2026-01-22 00:22:46,VantageMarkets Raw,AUDUSD,0.67583,0.67633,0.0005,50,Sydney,Thursday
2026-01-22 00:22:49,FPMarkets Raw,XAUUSD,4832.84,4832.91,0.07,7,Sydney,Thursday
2026-01-22 00:22:50,FPMarkets Raw,EURUSD,1.16839,1.16863,0.00024,24,Sydney,Thursday
2026-01-22 00:22:51,FPMarkets Raw,GBPUSD,1.34258,1.34347,0.00089,89,Sydney,Thursday
2026-01-22 00:22:52,FPMarkets Raw,USDJPY,158.275,158.351,0.076,76,Sydney,Thursday
2026-01-22 00:22:53,FPMarkets Raw,AUDUSD,0.67596,0.67623,0.00027,27,Sydney,Thursday
2026-01-22 00:22:55,8Cap Raw,XAUUSD,4833.86,4834.12,0.26,26,Sydney,Thursday
2026-01-22 00:22:56,8Cap Raw,EURUSD,1.1684,1.16876,0.00036,36,Sydney,Thursday
2026-01-22 00:22:56,8Cap Raw,GBPUSD,1.34284,1.34372,0.00088,88,Sydney,Thursday
2026-01-22 00:22:57,8Cap Raw,USDJPY,158.265,158.344,0.079,79,Sydney,Thursday
2026-01-22 00:22:58,8Cap Raw,AUDUSD,0.6758,0.67636,0.00056,56,Sydney,Thursday
2026-01-22 00:27:17,Pepperstone Razor,XAUUSD,4832.0,4833.5,1.5,150,Sydney,Thursday
2026-01-22 00:27:17,Pepperstone Razor,EURUSD,1.16843,1.16873,0.0003,30,Sydney,Thursday
2026-01-22 00:27:18,Pepperstone Razor,GBPUSD,1.34301,1.34361,0.0006,60,Sydney,Thursday
2026-01-22 00:27:19,Pepperstone Razor,USDJPY,158.293,158.358,0.065,65,Sydney,Thursday
2026-01-22 00:27:20,Pepperstone Razor,AUDUSD,0.67602,0.67625,0.00023,23,Sydney,Thursday
2026-01-22 00:27:23,FusionMarkets Zero,XAUUSD,4833.97,4834.09,0.12,12,Sydney,Thursday
2026-01-22 00:27:24,FusionMarkets Zero,EURUSD,1.16852,1.16858,6e-05,6,Sydney,Thursday
2026-01-22 00:27:25,FusionMarkets Zero,GBPUSD,1.34307,1.34345,0.00038,38,Sydney,Thursday
2026-01-22 00:27:26,FusionMarkets Zero,USDJPY,158.293,158.345,0.052,52,Sydney,Thursday
2026-01-22 00:27:27,FusionMarkets Zero,AUDUSD,0.67606,0.67612,6e-05,6,Sydney,Thursday
2026-01-22 00:27:30,ThinkMarkets ThinkZero,XAUUSD,4831.6,4831.68,0.08,8,Sydney,Thursday
2026-01-22 00:27:31,ThinkMarkets ThinkZero,EURUSD,1.16825,1.16894,0.00069,69,Sydney,Thursday
2026-01-22 00:27:32,ThinkMarkets ThinkZero,GBPUSD,1.34236,1.34377,0.00141,141,Sydney,Thursday
2026-01-22 00:27:33,ThinkMarkets ThinkZero,USDJPY,158.264,158.396,0.132,132,Sydney,Thursday
2026-01-22 00:27:33,ThinkMarkets ThinkZero,AUDUSD,0.67565,0.6764,0.00075,75,Sydney,Thursday
2026-01-22 00:27:36,ICMarkets Raw,XAUUSD,4832.77,4833.27,0.5,50,Sydney,Thursday
2026-01-22 00:27:37,ICMarkets Raw,EURUSD,1.16852,1.16873,0.00021,21,Sydney,Thursday
2026-01-22 00:27:38,ICMarkets Raw,GBPUSD,1.34301,1.34363,0.00062,62,Sydney,Thursday
2026-01-22 00:27:39,ICMarkets Raw,USDJPY,158.288,158.354,0.066,66,Sydney,Thursday
2026-01-22 00:27:40,ICMarkets Raw,AUDUSD,0.67585,0.67634,0.00049,49,Sydney,Thursday
2026-01-22 00:27:43,VantageMarkets Raw,XAUUSD,4833.87,4833.95,0.08,8,Sydney,Thursday
2026-01-22 00:27:43,VantageMarkets Raw,EURUSD,1.16843,1.16868,0.00025,25,Sydney,Thursday
2026-01-22 00:27:44,VantageMarkets Raw,GBPUSD,1.343,1.34353,0.00053,53,Sydney,Thursday
2026-01-22 00:27:45,VantageMarkets Raw,USDJPY,158.286,158.353,0.067,67,Sydney,Thursday
2026-01-22 00:27:46,VantageMarkets Raw,AUDUSD,0.67583,0.67634,0.00051,51,Sydney,Thursday
2026-01-22 00:27:49,FPMarkets Raw,XAUUSD,4832.84,4832.91,0.07,7,Sydney,Thursday
2026-01-22 00:27:50,FPMarkets Raw,EURUSD,1.16844,1.16871,0.00027,27,Sydney,Thursday
2026-01-22 00:27:51,FPMarkets Raw,GBPUSD,1.3429,1.34354,0.00064,64,Sydney,Thursday
2026-01-22 00:27:52,FPMarkets Raw,USDJPY,158.292,158.377,0.085,85,Sydney,Thursday
2026-01-22 00:27:53,FPMarkets Raw,AUDUSD,0.67591,0.67625,0.00034,34,Sydney,Thursday
2026-01-22 00:27:55,8Cap Raw,XAUUSD,4833.86,4834.12,0.26,26,Sydney,Thursday
2026-01-22 00:27:56,8Cap Raw,EURUSD,1.1684,1.16879,0.00039,39,Sydney,Thursday
2026-01-22 00:27:56,8Cap Raw,GBPUSD,1.34284,1.34366,0.00082,82,Sydney,Thursday
2026-01-22 00:27:57,8Cap Raw,USDJPY,158.28,158.366,0.086,86,Sydney,Thursday
2026-01-22 00:27:58,8Cap Raw,AUDUSD,0.67583,0.67635,0.00052,52,Sydney,Thursday
2026-01-22 00:32:16,Pepperstone Razor,XAUUSD,4832.0,4833.5,1.5,150,Sydney,Thursday
2026-01-22 00:32:17,Pepperstone Razor,EURUSD,1.16842,1.16871,0.00029,29,Sydney,Thursday
2026-01-22 00:32:18,Pepperstone Razor,GBPUSD,1.34266,1.34344,0.00078,78,Sydney,Thursday
2026-01-22 00:32:19,Pepperstone Razor,USDJPY,158.281,158.336,0.055,55,Sydney,Thursday
2026-01-22 00:32:20,Pepperstone Razor,AUDUSD,0.67581,0.67613,0.00032,32,Sydney,Thursday
2026-01-22 00:32:23,FusionMarkets Zero,XAUUSD,4833.97,4834.09,0.12,12,Sydney,Thursday
2026-01-22 00:32:24,FusionMarkets Zero,EURUSD,1.16852,1.16858,6e-05,6,Sydney,Thursday
2026-01-22 00:32:25,FusionMarkets Zero,GBPUSD,1.34281,1.34332,0.00051,51,Sydney,Thursday
2026-01-22 00:32:26,FusionMarkets Zero,USDJPY,158.276,158.328,0.052,52,Sydney,Thursday
2026-01-22 00:32:27,FusionMarkets Zero,AUDUSD,0.67609,0.67615,6e-05,6,Sydney,Thursday
2026-01-22 00:32:30,ThinkMarkets ThinkZero,XAUUSD,4831.6,4831.68,0.08,8,Sydney,Thursday
2026-01-22 00:32:31,ThinkMarkets ThinkZero,EURUSD,1.16816,1.16895,0.00079,79,Sydney,Thursday
2026-01-22 00:32:31,ThinkMarkets ThinkZero,GBPUSD,1.34201,1.34369,0.00168,168,Sydney,Thursday
2026-01-22 00:32:32,ThinkMarkets ThinkZero,USDJPY,158.262,158.381,0.119,119,Sydney,Thursday
2026-01-22 00:32:33,ThinkMarkets ThinkZero,AUDUSD,0.67569,0.67635,0.00066,66,Sydney,Thursday
2026-01-22 00:32:36,ICMarkets Raw,XAUUSD,4832.77,4833.27,0.5,50,Sydney,Thursday
2026-01-22 00:32:37,ICMarkets Raw,EURUSD,1.16847,1.16875,0.00028,28,Sydney,Thursday
2026-01-22 00:32:38,ICMarkets Raw,GBPUSD,1.34268,1.34342,0.00074,74,Sydney,Thursday
2026-01-22 00:32:39,ICMarkets Raw,USDJPY,158.27,158.336,0.066,66,Sydney,Thursday
2026-01-22 00:32:40,ICMarkets Raw,AUDUSD,0.67593,0.67632,0.00039,39,Sydney,Thursday
2026-01-22 00:32:43,VantageMarkets Raw,XAUUSD,4833.87,4833.95,0.08,8,Sydney,Thursday
2026-01-22 00:32:43,VantageMarkets Raw,EURUSD,1.16844,1.16872,0.00028,28,Sydney,Thursday
2026-01-22 00:32:44,VantageMarkets Raw,GBPUSD,1.34272,1.34344,0.00072,72,Sydney,Thursday
2026-01-22 00:32:45,VantageMarkets Raw,USDJPY,158.269,158.336,0.067,67,Sydney,Thursday
2026-01-22 00:32:46,VantageMarkets Raw,AUDUSD,0.67588,0.67629,0.00041,41,Sydney,Thursday
2026-01-22 00:32:49,FPMarkets Raw,XAUUSD,4832.84,4832.91,0.07,7,Sydney,Thursday
2026-01-22 00:32:50,FPMarkets Raw,EURUSD,1.16852,1.16887,0.00035,35,Sydney,Thursday
2026-01-22 00:32:51,FPMarkets Raw,GBPUSD,1.34249,1.3436,0.00111,111,Sydney,Thursday
2026-01-22 00:32:52,FPMarkets Raw,USDJPY,158.274,158.352,0.078,78,Sydney,Thursday
2026-01-22 00:32:53,FPMarkets Raw,AUDUSD,0.67594,0.67616,0.00022,22,Sydney,Thursday
2026-01-22 00:32:55,8Cap Raw,XAUUSD,4833.86,4834.12,0.26,26,Sydney,Thursday
2026-01-22 00:32:55,8Cap Raw,EURUSD,1.16839,1.16878,0.00039,39,Sydney,Thursday
2026-01-22 00:32:56,8Cap Raw,GBPUSD,1.34255,1.34355,0.001,100,Sydney,Thursday
2026-01-22 00:32:57,8Cap Raw,USDJPY,158.27,158.353,0.083,83,Sydney,Thursday
2026-01-22 00:32:57,8Cap Raw,AUDUSD,0.67589,0.67628,0.00039,39,Sydney,Thursday
2026-01-22 00:37:17,Pepperstone Razor,XAUUSD,4832.0,4833.5,1.5,150,Sydney,Thursday
