timestamp,broker,symbol,bid,ask,spread,spread_points,session,day_of_week
2026-01-25 21:01:41,Pepperstone Razor,XAUUSD,4985.91,4986.51,0.6,60,Sydney,Sunday
2026-01-25 21:01:43,Pepperstone Razor,EURUSD,1.18294,1.18296,2e-05,2,Sydney,Sunday
2026-01-25 21:01:44,Pepperstone Razor,GBPUSD,1.36437,1.36442,5e-05,5,Sydney,Sunday
2026-01-25 21:01:46,Pepperstone Razor,USDJPY,155.729,155.741,0.012,12,Sydney,Sunday
2026-01-25 21:01:48,Pepperstone Razor,AUDUSD,0.68975,0.68979,4e-05,4,Sydney,Sunday
2026-01-25 21:01:52,FusionMarkets Zero,XAUUSD,4988.18,4989.35,1.17,117,Sydney,Sunday
2026-01-25 21:01:54,FusionMarkets Zero,EURUSD,1.18287,1.18293,6e-05,6,Sydney,Sunday
2026-01-25 21:01:55,FusionMarkets Zero,GBPUSD,1.3644,1.36477,0.00037,37,Sydney,Sunday
2026-01-25 21:01:57,FusionMarkets Zero,USDJPY,155.671,155.794,0.123,123,Sydney,Sunday
2026-01-25 21:01:58,FusionMarkets Zero,AUDUSD,0.68949,0.68955,6e-05,6,Sydney,Sunday
2026-01-25 21:02:02,ThinkMarkets ThinkZero,XAUUSD,4989.02,4989.1,0.08,8,Sydney,Sunday
2026-01-25 21:02:04,ThinkMarkets ThinkZero,EURUSD,1.18294,1.18296,2e-05,2,Sydney,Sunday
2026-01-25 21:02:06,ThinkMarkets ThinkZero,GBPUSD,1.36429,1.36432,3e-05,3,Sydney,Sunday
2026-01-25 21:02:07,ThinkMarkets ThinkZero,USDJPY,155.738,155.755,0.017,17,Sydney,Sunday
2026-01-25 21:02:09,ThinkMarkets ThinkZero,AUDUSD,0.68974,0.68979,5e-05,5,Sydney,Sunday
2026-01-25 21:02:13,ICMarkets Raw,XAUUSD,4987.98,4988.38,0.4,40,Sydney,Sunday
2026-01-25 21:02:15,ICMarkets Raw,EURUSD,1.18263,1.18285,0.00022,22,Sydney,Sunday
2026-01-25 21:02:16,ICMarkets Raw,GBPUSD,1.36419,1.36461,0.00042,42,Sydney,Sunday
2026-01-25 21:02:17,ICMarkets Raw,USDJPY,155.765,155.835,0.07,70,Sydney,Sunday
2026-01-25 21:02:18,ICMarkets Raw,AUDUSD,0.68968,0.68984,0.00016,16,Sydney,Sunday
2026-01-25 21:02:22,VantageMarkets Raw,XAUUSD,4988.09,4988.27,0.18,18,Sydney,Sunday
2026-01-25 21:02:24,VantageMarkets Raw,EURUSD,1.18264,1.18286,0.00022,22,Sydney,Sunday
2026-01-25 21:02:26,VantageMarkets Raw,GBPUSD,1.36415,1.36453,0.00038,38,Sydney,Sunday
2026-01-25 21:02:27,VantageMarkets Raw,USDJPY,155.749,155.852,0.103,103,Sydney,Sunday
2026-01-25 21:02:29,VantageMarkets Raw,AUDUSD,0.6897,0.68987,0.00017,17,Sydney,Sunday
2026-01-25 21:02:34,FPMarkets Raw,XAUUSD,4983.13,4983.63,0.5,50,Sydney,Sunday
2026-01-25 21:02:35,FPMarkets Raw,EURUSD,1.1821,1.18329,0.00119,119,Sydney,Sunday
2026-01-25 21:02:36,FPMarkets Raw,GBPUSD,1.36414,1.36487,0.00073,73,Sydney,Sunday
2026-01-25 21:02:37,FPMarkets Raw,USDJPY,155.588,155.843,0.255,255,Sydney,Sunday
2026-01-25 21:02:38,FPMarkets Raw,AUDUSD,0.68897,0.69012,0.00115,115,Sydney,Sunday
